GEOID_Data,single_family,multi_family,units_other,white_single_family,white_multi_family,white_units_other,black_single_family,black_multi_family,black_units_other,other_single_family,other_multi_family,other_units_other,nhisp_white_single_family,nhisp_white_multi_family,nhisp_white_units_other,hisp_single_family,hisp_multi_family,hisp_units_other,nhisp_single_family,nhisp_multi_family,nhisp_units_other
14000US17031530300,0.865892972275951,0.11798839458413926,0.016118633139909737,1.0,0.0,0.0,0.8569463548830811,0.12585969738651995,0.0171939477303989,1.0,0.0,0.0,1.0,0.0,0.0,,,,0.865892972275951,0.11798839458413926,0.016118633139909737
14000US17031530400,0.951310861423221,0.04868913857677903,0.0,0.75,0.25,0.0,0.9628610729023384,0.037138927097661624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5862068965517241,0.41379310344827586,0.0,0.9650259067357513,0.034974093264248704,0.0
14000US17031530600,0.7011111111111111,0.2911111111111111,0.0077777777777777776,1.0,0.0,0.0,0.7293144208037825,0.2624113475177305,0.008274231678486997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7073991031390134,0.28475336322869954,0.007847533632286996
14000US17031560100,0.7091412742382271,0.29085872576177285,0.0,0.6823529411764706,0.3176470588235294,0.0,0.7571428571428571,0.24285714285714285,0.0,0.71900826446281,0.2809917355371901,0.0,0.4878048780487805,0.5121951219512195,0.0,0.7312775330396476,0.2687224669603524,0.0,0.6716417910447762,0.3283582089552239,0.0
14000US17031670200,0.5,0.5,0.0,,,,0.4859550561797753,0.5140449438202247,0.0,1.0,0.0,0.0,,,,,,,0.5,0.5,0.0
14000US17031670300,0.38392857142857145,0.6160714285714286,0.0,0.4523809523809524,0.5476190476190477,0.0,0.3203342618384401,0.6796657381615598,0.0,0.8085106382978723,0.19148936170212766,0.0,1.0,0.0,0.0,0.38461538461538464,0.6153846153846154,0.0,0.3838383838383838,0.6161616161616161,0.0
14000US17031670400,0.36894824707846413,0.6310517529215359,0.0,1.0,0.0,0.0,0.3687150837988827,0.6312849162011173,0.0,0.0,1.0,0.0,,,,0.3709677419354839,0.6290322580645161,0.0,0.3687150837988827,0.6312849162011173,0.0
14000US17031661100,0.8272251308900523,0.17277486910994763,0.0,0.8116760828625236,0.18832391713747645,0.0,0.702660406885759,0.297339593114241,0.0,0.9459459459459459,0.05405405405405406,0.0,0.7071823204419889,0.292817679558011,0.0,0.916023166023166,0.08397683397683398,0.0,0.7219679633867276,0.2780320366132723,0.0
14000US17031670100,0.4232558139534884,0.5767441860465117,0.0,0.36486486486486486,0.6351351351351351,0.0,0.38064516129032255,0.6193548387096774,0.0,0.8043478260869565,0.1956521739130435,0.0,0.0,1.0,0.0,0.8767123287671232,0.1232876712328767,0.0,0.33053221288515405,0.6694677871148459,0.0
14000US17031670600,0.7342465753424657,0.26575342465753427,0.0,1.0,0.0,0.0,0.694006309148265,0.305993690851735,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,0.6830065359477124,0.31699346405228757,0.0
14000US17031670700,0.7523510971786834,0.2476489028213166,0.0,1.0,0.0,0.0,0.639269406392694,0.3607305936073059,0.0,1.0,0.0,0.0,,,,1.0,0.0,0.0,0.639269406392694,0.3607305936073059,0.0
14000US17031670800,0.4216101694915254,0.5677966101694916,0.01059322033898305,,,,0.41541755888650966,0.5738758029978587,0.010706638115631691,1.0,0.0,0.0,,,,1.0,0.0,0.0,0.41541755888650966,0.5738758029978587,0.010706638115631691
14000US17031670900,0.5989304812834224,0.40106951871657753,0.0,0.4727272727272727,0.5272727272727272,0.0,0.6300813008130082,0.3699186991869919,0.0,0.0,1.0,0.0,,,,0.4727272727272727,0.5272727272727272,0.0,0.6126482213438735,0.38735177865612647,0.0
14000US17031260900,0.08564231738035265,0.9143576826196473,0.0,,,,0.08808290155440414,0.9119170984455959,0.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.08808290155440414,0.9119170984455959,0.0
14000US17031261000,0.2606837606837607,0.7393162393162394,0.0,0.4375,0.5625,0.0,0.2576086956521739,0.7423913043478261,0.0,,,,,,,0.4375,0.5625,0.0,0.2576086956521739,0.7423913043478261,0.0
14000US17031281900,0.020055851739020056,0.97994414826098,0.0,0.0051960321209258385,0.9948039678790742,0.0,0.0,1.0,0.0,0.04040404040404041,0.9595959595959596,0.0,0.005530417295123178,0.9944695827048768,0.0,0.0,1.0,0.0,0.021721198790211713,0.9782788012097883,0.0
14000US17031310200,0.10810810810810811,0.8918918918918919,0.0,0.1300639658848614,0.8699360341151386,0.0,0.0,1.0,0.0,0.0811965811965812,0.9188034188034188,0.0,0.15878378378378377,0.8412162162162162,0.0,0.10989010989010989,0.8901098901098901,0.0,0.10706638115631692,0.892933618843683,0.0
14000US17031310300,0.07630522088353414,0.9236947791164659,0.0,0.14982578397212543,0.8501742160278746,0.0,0.0,1.0,0.0,0.03294117647058824,0.9670588235294117,0.0,0.2182741116751269,0.7817258883248731,0.0,0.017316017316017316,0.9826839826839827,0.0,0.17192982456140352,0.8280701754385965,0.0
14000US17031310400,0.22240802675585283,0.7759197324414716,0.0016722408026755853,0.16901408450704225,0.8309859154929577,0.0,,,,0.2519480519480519,0.7454545454545455,0.0025974025974025974,0.17543859649122806,0.8245614035087719,0.0,0.23768115942028986,0.7594202898550725,0.002898550724637681,0.2015810276679842,0.7984189723320159,0.0
14000US17031310500,0.14285714285714285,0.8571428571428571,0.0,0.15300546448087432,0.8469945355191257,0.0,,,,0.13774104683195593,0.8622589531680441,0.0,0.10975609756097561,0.8902439024390244,0.0,0.15164835164835164,0.8483516483516483,0.0,0.0989010989010989,0.9010989010989011,0.0
14000US17031491200,0.7569659442724458,0.24303405572755418,0.0,0.40350877192982454,0.5964912280701754,0.0,0.7864583333333334,0.21354166666666666,0.0,1.0,0.0,0.0,0.5348837209302325,0.46511627906976744,0.0,0.36363636363636365,0.6363636363636364,0.0,0.7708333333333334,0.22916666666666666,0.0
14000US17031491300,0.7041602465331279,0.29583975346687214,0.0,,,,0.7041602465331279,0.29583975346687214,0.0,,,,,,,,,,0.7041602465331279,0.29583975346687214,0.0
14000US17031491400,0.23406113537117904,0.765938864628821,0.0,1.0,0.0,0.0,0.22335495829471733,0.7766450417052827,0.0,0.2777777777777778,0.7222222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22389380530973452,0.7761061946902655,0.0
14000US17031500100,0.9936908517350158,0.006309148264984227,0.0,1.0,0.0,0.0,0.9935649935649936,0.006435006435006435,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.993577392421323,0.006422607578676943,0.0
14000US17031500200,0.5506883604505632,0.4493116395494368,0.0,1.0,0.0,0.0,0.5492772667542707,0.4507227332457293,0.0,0.5,0.5,0.0,1.0,0.0,0.0,,,,0.5506883604505632,0.4493116395494368,0.0
14000US17031500300,0.523756906077348,0.47624309392265196,0.0,0.6914893617021277,0.30851063829787234,0.0,0.2727272727272727,0.7272727272727273,0.0,0.6385542168674698,0.3614457831325301,0.0,0.770573566084788,0.22942643391521197,0.0,0.4689655172413793,0.5310344827586206,0.0,0.5342105263157895,0.46578947368421053,0.0
14000US17031560200,0.9822064056939501,0.017793594306049824,0.0,0.868421052631579,0.13157894736842105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.4,0.0,1.0,0.0,0.0,0.975669099756691,0.024330900243309004,0.0
14000US17031560300,0.9809160305343512,0.019083969465648856,0.0,1.0,0.0,0.0,0.5348837209302325,0.46511627906976744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9614643545279383,0.038535645472061654,0.0
14000US17031560700,0.6349085365853658,0.35060975609756095,0.014481707317073171,0.607103218645949,0.37180910099889014,0.021087680355160933,,,,0.6958637469586375,0.30413625304136255,0.0,0.5023328149300156,0.4681181959564541,0.029548989113530325,0.7546296296296297,0.24537037037037038,0.0,0.5180722891566265,0.45331325301204817,0.0286144578313253
14000US17031560800,0.7568510214250125,0.24314897857498755,0.0,0.717741935483871,0.28225806451612906,0.0,,,,0.9164556962025316,0.08354430379746836,0.0,0.6731620903454384,0.32683790965456155,0.0,0.8644646924829157,0.13553530751708429,0.0,0.6731620903454384,0.32683790965456155,0.0
14000US17031560900,0.9790322580645161,0.020967741935483872,0.0,0.9759110562075355,0.024088943792464484,0.0,,,,1.0,0.0,0.0,0.9803179409538229,0.01968205904617714,0.0,0.973305954825462,0.026694045174537988,0.0,0.9810633648943918,0.018936635105608158,0.0
14000US17031561000,0.9361050328227571,0.06389496717724288,0.0,0.9286412512218963,0.07135874877810362,0.0,,,,1.0,0.0,0.0,0.9260628465804066,0.07393715341959335,0.0,0.9607250755287009,0.03927492447129909,0.0,0.9260628465804066,0.07393715341959335,0.0
14000US17031010300,0.07178631051752922,0.9282136894824707,0.0,0.076,0.924,0.0,0.03462603878116344,0.9653739612188366,0.0,0.1089866156787763,0.8910133843212237,0.0,0.06675143038779402,0.9332485696122059,0.0,0.058212058212058215,0.9417879417879418,0.0,0.07438345266507558,0.9256165473349244,0.0
14000US17031010400,0.029006882989183875,0.9709931170108161,0.0,0.035414165666266505,0.9645858343337335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01914191419141914,0.9808580858085808,0.0,0.15384615384615385,0.8461538461538461,0.0,0.015769439912996192,0.9842305600870038,0.0
14000US17031010600,0.09393212204319507,0.906067877956805,0.0,0.08903301886792453,0.9109669811320755,0.0,0.031654676258992806,0.9683453237410072,0.0,0.1920152091254753,0.8079847908745247,0.0,0.09384711000621504,0.906152889993785,0.0,0.0,1.0,0.0,0.10510164940544688,0.8948983505945531,0.0
14000US17031020100,0.15332512315270935,0.8466748768472906,0.0,0.11728395061728394,0.8827160493827161,0.0,0.1894353369763206,0.8105646630236795,0.0,0.16159250585480095,0.8384074941451991,0.0,0.12909441233140656,0.8709055876685935,0.0,0.1262135922330097,0.8737864077669902,0.0,0.16254125412541254,0.8374587458745875,0.0
14000US17031280800,0.12834224598930483,0.8342245989304813,0.0374331550802139,0.234375,0.765625,0.0,0.05460750853242321,0.8976109215017065,0.04778156996587031,1.0,0.0,0.0,0.40540540540540543,0.5945945945945946,0.0,0.0,1.0,0.0,0.138328530259366,0.8213256484149856,0.040345821325648415
14000US17031420300,0.0620384047267356,0.9379615952732644,0.0,0.0,1.0,0.0,0.07954545454545454,0.9204545454545454,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0634441087613293,0.9365558912386707,0.0
14000US17031100200,0.568935427574171,0.42652705061082025,0.004537521815008726,0.5773785218456513,0.41731318905675785,0.005308289097590854,0.7976190476190477,0.20238095238095238,0.0,0.44879518072289154,0.5512048192771084,0.0,0.5609861591695502,0.4333910034602076,0.005622837370242215,0.4402035623409669,0.5597964376590331,0.0,0.5894012944983819,0.4053398058252427,0.0052588996763754045
14000US17031020200,0.6813942071674031,0.31860579283259693,0.0,0.908256880733945,0.09174311926605505,0.0,0.09811320754716982,0.9018867924528302,0.0,0.595448798988622,0.404551201011378,0.0,0.9031216361679225,0.0968783638320775,0.0,0.3559718969555035,0.6440281030444965,0.0,0.7677018633540372,0.23229813664596274,0.0
14000US17031130200,0.2853146853146853,0.7146853146853147,0.0,0.3094688221709007,0.6905311778290993,0.0,,,,0.24822695035460993,0.75177304964539,0.0,0.34805194805194806,0.6519480519480519,0.0,0.1198501872659176,0.8801498127340824,0.0,0.38392857142857145,0.6160714285714286,0.0
14000US17031020400,0.2567251461988304,0.7380116959064328,0.005263157894736842,0.3872767857142857,0.6026785714285714,0.010044642857142858,0.18971061093247588,0.8102893890675241,0.0,0.06560636182902585,0.9343936381709742,0.0,0.3560411311053985,0.6323907455012854,0.011568123393316195,0.17326732673267325,0.8267326732673267,0.0,0.28254211332312407,0.7105666156202144,0.006891271056661562
14000US17031080202,0.07897885919425608,0.9210211408057439,0.0,0.08008948545861297,0.9199105145413871,0.0,0.0,1.0,0.0,0.07723577235772358,0.9227642276422764,0.0,0.08384074941451991,0.9161592505854801,0.0,0.0,1.0,0.0,0.08680403331871986,0.9131959666812801,0.0
14000US17031240200,0.3391304347826087,0.6608695652173913,0.0,0.28917609046849757,0.7108239095315024,0.0,0.7,0.3,0.0,0.4819277108433735,0.5180722891566265,0.0,0.28646748681898065,0.7135325131810193,0.0,0.48299319727891155,0.5170068027210885,0.0,0.3069908814589666,0.6930091185410334,0.0
14000US17031611800,0.24773413897280966,0.7522658610271903,0.0,0.6629213483146067,0.33707865168539325,0.0,0.12688172043010754,0.8731182795698925,0.0,0.42592592592592593,0.5740740740740741,0.0,,,,0.5306122448979592,0.46938775510204084,0.0,0.12875536480686695,0.871244635193133,0.0
14000US17031060200,0.1734786557674841,0.8165304268846503,0.009990917347865577,0.18835978835978837,0.8116402116402116,0.0,0.0,0.6666666666666666,0.3333333333333333,0.10569105691056911,0.8943089430894309,0.0,0.19799777530589543,0.8020022246941045,0.0,0.0,1.0,0.0,0.19119119119119118,0.7977977977977978,0.011011011011011011
14000US17031221200,0.14274061990212072,0.8523654159869495,0.004893964110929853,0.14860335195530727,0.8446927374301676,0.0067039106145251395,0.10869565217391304,0.8913043478260869,0.0,0.13389121338912133,0.8661087866108786,0.0,0.13225371120107962,0.8596491228070176,0.008097165991902834,0.1440329218106996,0.8559670781893004,0.0,0.14242115971515767,0.8514750762970499,0.006103763987792472
14000US17031061200,0.18270401948842874,0.8099878197320342,0.007308160779537149,0.18865248226950354,0.8028368794326242,0.00851063829787234,0.0,1.0,0.0,0.1650485436893204,0.8349514563106796,0.0,0.203125,0.7875,0.009375,0.026785714285714284,0.9732142857142857,0.0,0.2073342736248237,0.7842031029619182,0.00846262341325811
14000US17031030200,0.2223529411764706,0.7635294117647059,0.01411764705882353,0.26250619118375434,0.7374938088162457,0.0,0.3218390804597701,0.6781609195402298,0.0,0.02027027027027027,0.8986486486486487,0.08108108108108109,0.26910994764397905,0.7308900523560209,0.0,0.06218905472636816,0.8482587064676617,0.08955223880597014,0.25232774674115455,0.7476722532588455,0.0
14000US17031030300,0.2638981915606162,0.7361018084393838,0.0,0.19437939110070257,0.8056206088992974,0.0,0.17592592592592593,0.8240740740740741,0.0,0.3935969868173258,0.6064030131826742,0.0,0.20314735336194564,0.7968526466380543,0.0,0.19519519519519518,0.8048048048048048,0.0,0.2836206896551724,0.7163793103448276,0.0
14000US17031030400,0.20389105058365758,0.7961089494163424,0.0,0.23950870010235414,0.7604912998976459,0.0,0.0,1.0,0.0,0.10980392156862745,0.8901960784313725,0.0,0.24734982332155478,0.7526501766784452,0.0,0.10300429184549356,0.8969957081545065,0.0,0.2262357414448669,0.7737642585551331,0.0
14000US17031030900,0.14353099730458221,0.8564690026954178,0.0,0.11724723874256585,0.8827527612574342,0.0,0.0,1.0,0.0,0.33482142857142855,0.6651785714285714,0.0,0.1063449508489723,0.8936550491510277,0.0,0.46017699115044247,0.5398230088495575,0.0,0.1174325309992706,0.8825674690007294,0.0
14000US17031031000,0.19059165858389912,0.8094083414161009,0.0,0.17945758799769188,0.8205424120023082,0.0,0.0,1.0,0.0,0.271523178807947,0.7284768211920529,0.0,0.1662387676508344,0.8337612323491655,0.0,0.19047619047619047,0.8095238095238095,0.0,0.19060927892677473,0.8093907210732253,0.0
14000US17031980000,,,,,,,,,,,,,,,,,,,,,
14000US17031600600,0.29545454545454547,0.7045454545454546,0.0,0.22926093514328807,0.770739064856712,0.0,,,,0.379047619047619,0.6209523809523809,0.0,0.28174603174603174,0.7182539682539683,0.0,0.037037037037037035,0.9629629629629629,0.0,0.37145969498910675,0.6285403050108932,0.0
14000US17031420600,0.07717041800643087,0.9228295819935691,0.0,0.1951219512195122,0.8048780487804879,0.0,0.07511737089201878,0.9248826291079812,0.0,0.0,1.0,0.0,0.1951219512195122,0.8048780487804879,0.0,0.0,1.0,0.0,0.07792207792207792,0.922077922077922,0.0
14000US17031110100,0.5024763619990995,0.4975236380009005,0.0,0.6377805486284289,0.3622194513715711,0.0,0.0,1.0,0.0,0.15525876460767946,0.8447412353923205,0.0,0.6978215038650738,0.3021784961349262,0.0,0.23076923076923078,0.7692307692307693,0.0,0.5468831849135674,0.4531168150864327,0.0
14000US17031031400,0.04555662495989734,0.9544433750401027,0.0,0.05056890012642225,0.9494310998735778,0.0,0.0,1.0,0.0,0.03985507246376811,0.9601449275362319,0.0,0.05249343832020997,0.94750656167979,0.0,0.0,1.0,0.0,0.04828289697381843,0.9517171030261816,0.0
14000US17031700402,0.9806560134566863,0.01934398654331371,0.0,1.0,0.0,0.0,0.970360824742268,0.029639175257731958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9748358862144421,0.02516411378555799,0.0
14000US17031030800,0.13470533208606175,0.8652946679139383,0.0,0.16391576550939102,0.836084234490609,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16739811912225705,0.8326018808777429,0.0,0.07553956834532374,0.9244604316546763,0.0,0.1435483870967742,0.8564516129032258,0.0
14000US17031031100,0.040555352575812935,0.9594446474241871,0.0,0.04124700239808154,0.9587529976019185,0.0,0.0,1.0,0.0,0.05482456140350877,0.9451754385964912,0.0,0.042935596605092365,0.9570644033949076,0.0,0.0,1.0,0.0,0.04344422700587084,0.9565557729941292,0.0
14000US17031540102,0.565112540192926,0.43488745980707394,0.0,,,,0.5762295081967214,0.4237704918032787,0.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.5762295081967214,0.4237704918032787,0.0
14000US17031031300,0.03669724770642202,0.963302752293578,0.0,0.04701627486437613,0.9529837251356239,0.0,0.030894308943089432,0.9691056910569106,0.0,0.013774104683195593,0.9862258953168044,0.0,0.053674649050371594,0.9463253509496284,0.0,0.016842105263157894,0.9831578947368421,0.0,0.03905858788182273,0.9609414121181773,0.0
14000US17031031900,0.11507052709725316,0.8849294729027468,0.0,0.13996138996138996,0.86003861003861,0.0,0.0,1.0,0.0,0.06535947712418301,0.934640522875817,0.0,0.14215686274509803,0.8578431372549019,0.0,0.0,1.0,0.0,0.1172465960665658,0.8827534039334342,0.0
14000US17031160501,0.2237339380196523,0.7762660619803476,0.0,0.25753424657534246,0.7424657534246575,0.0,0.3,0.7,0.0,0.1610337972166998,0.8389662027833003,0.0,0.20766129032258066,0.7923387096774194,0.0,0.22380106571936056,0.7761989342806395,0.0,0.2236842105263158,0.7763157894736842,0.0
14000US17031381800,0.15374149659863945,0.8462585034013606,0.0,0.0,1.0,0.0,0.1289855072463768,0.8710144927536232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1467764060356653,0.8532235939643347,0.0
14000US17031381900,0.24493554327808473,0.7550644567219152,0.0,1.0,0.0,0.0,0.21499013806706113,0.7850098619329389,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23649906890130354,0.7635009310986964,0.0
14000US17031390100,0.3506139154160982,0.6493860845839018,0.0,0.6938775510204082,0.30612244897959184,0.0,0.2884955752212389,0.7115044247787611,0.0,0.37142857142857144,0.6285714285714286,0.0,0.6938775510204082,0.30612244897959184,0.0,0.8125,0.1875,0.0,0.32952924393723254,0.6704707560627675,0.0
14000US17031390200,0.40499457111834963,0.5950054288816504,0.0,0.5698924731182796,0.43010752688172044,0.0,0.3249211356466877,0.6750788643533123,0.0,0.6039603960396039,0.39603960396039606,0.0,0.5698924731182796,0.43010752688172044,0.0,0.0,1.0,0.0,0.447242206235012,0.552757793764988,0.0
14000US17031390300,0.10147492625368731,0.8985250737463126,0.0,0.23015873015873015,0.7698412698412699,0.0,0.09237726098191215,0.9076227390180879,0.0,0.0,1.0,0.0,0.23015873015873015,0.7698412698412699,0.0,0.0,1.0,0.0,0.10311750599520383,0.8968824940047961,0.0
14000US17031390400,0.1198581560283688,0.8801418439716312,0.0,0.312,0.688,0.0,0.0963265306122449,0.9036734693877551,0.0,0.2,0.8,0.0,0.38235294117647056,0.6176470588235294,0.0,0.0,1.0,0.0,0.12273057371096587,0.8772694262890341,0.0
14000US17031390500,0.15428571428571428,0.8457142857142858,0.0,0.21835443037974683,0.7816455696202531,0.0,0.11708253358925144,0.8829174664107485,0.0,0.13157894736842105,0.868421052631579,0.0,0.22105263157894736,0.7789473684210526,0.0,0.11538461538461539,0.8846153846153846,0.0,0.15674362089914945,0.8432563791008505,0.0
14000US17031390600,0.23076923076923078,0.7514792899408284,0.01775147928994083,0.45544554455445546,0.49504950495049505,0.04950495049504951,0.06696428571428571,0.9330357142857143,0.0,0.2872340425531915,0.7127659574468085,0.0,0.46938775510204084,0.47959183673469385,0.05102040816326531,0.0,1.0,0.0,0.23493975903614459,0.7469879518072289,0.018072289156626505
14000US17031390700,0.07087959009393681,0.9291204099060631,0.0,0.12244897959183673,0.8775510204081632,0.0,0.06501547987616099,0.934984520123839,0.0,0.045180722891566265,0.9548192771084337,0.0,0.12811387900355872,0.8718861209964412,0.0,0.0,1.0,0.0,0.07267950963222417,0.9273204903677759,0.0
14000US17031440600,0.994579945799458,0.005420054200542005,0.0,,,,0.9945280437756497,0.005471956224350205,0.0,1.0,0.0,0.0,,,,,,,0.994579945799458,0.005420054200542005,0.0
14000US17031440900,0.7182377049180327,0.2817622950819672,0.0,,,,0.7182377049180327,0.2817622950819672,0.0,,,,,,,,,,0.7182377049180327,0.2817622950819672,0.0
14000US17031440700,0.8600682593856656,0.13993174061433447,0.0,1.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,,,,1.0,0.0,0.0,,,,0.8600682593856656,0.13993174061433447,0.0
14000US17031440800,0.3630862329803328,0.6369137670196672,0.0,0.6190476190476191,0.38095238095238093,0.0,0.35858585858585856,0.6414141414141414,0.0,0.30434782608695654,0.6956521739130435,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37037037037037035,0.6296296296296297,0.0
14000US17031630300,0.41020265548567436,0.5604472396925227,0.029350104821802937,0.5351681957186545,0.4648318042813456,0.0,0.5555555555555556,0.4444444444444444,0.0,0.28291316526610644,0.6582633053221288,0.058823529411764705,1.0,0.0,0.0,0.3737528779739064,0.5940138142747505,0.03223330775134305,0.78125,0.21875,0.0
14000US17031630500,0.2523364485981308,0.6685358255451713,0.07912772585669782,0.3395291201982652,0.6604708798017348,0.0,,,,0.16416040100250626,0.6766917293233082,0.15914786967418545,0.3786407766990291,0.6213592233009708,0.0,0.2436750998668442,0.6717709720372836,0.08455392809587217,0.3786407766990291,0.6213592233009708,0.0
14000US17031630800,0.7544979686593152,0.24550203134068485,0.0,0.716236722306525,0.283763277693475,0.0,0.0,1.0,0.0,0.8329979879275654,0.16700201207243462,0.0,0.7596899224806202,0.24031007751937986,0.0,0.7887139107611548,0.21128608923884515,0.0,0.49246231155778897,0.507537688442211,0.0
14000US17031630900,0.4861878453038674,0.5138121546961326,0.0,0.5201149425287356,0.47988505747126436,0.0,0.0,1.0,0.0,0.6615087040618955,0.33849129593810445,0.0,0.5494505494505495,0.45054945054945056,0.0,0.5695564516129032,0.43044354838709675,0.0,0.3048245614035088,0.6951754385964912,0.0
14000US17031640100,0.4136460554371002,0.5863539445628998,0.0,0.3416149068322981,0.6583850931677019,0.0,0.0,1.0,0.0,0.60431654676259,0.39568345323741005,0.0,0.36363636363636365,0.6363636363636364,0.0,0.459546925566343,0.540453074433657,0.0,0.325,0.675,0.0
14000US17031640300,0.6826688364524003,0.31733116354759966,0.0,0.6037251123956326,0.39627488760436735,0.0,1.0,0.0,0.0,0.8066429418742586,0.1933570581257414,0.0,0.6307420494699647,0.36925795053003535,0.0,0.7796901893287436,0.22030981067125646,0.0,0.595679012345679,0.404320987654321,0.0
14000US17031750100,0.9190635451505017,0.08093645484949832,0.0,0.6875,0.3125,0.0,0.9223776223776223,0.07762237762237763,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,1.0,0.0,0.0,0.9172366621067032,0.08276333789329686,0.0
14000US17031750200,0.5889128869690424,0.4110871130309575,0.0,0.8059701492537313,0.19402985074626866,0.0,0.47046186895810954,0.5295381310418904,0.0,1.0,0.0,0.0,0.7897574123989218,0.21024258760107817,0.0,1.0,0.0,0.0,0.5651180502665651,0.43488194973343486,0.0
14000US17031750300,0.854788877445932,0.14521112255406798,0.0,0.868995633187773,0.13100436681222707,0.0,0.6,0.4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8657718120805369,0.1342281879194631,0.0,1.0,0.0,0.0,0.850635593220339,0.149364406779661,0.0
14000US17031750400,0.7864823348694316,0.21351766513056836,0.0,0.7861915367483296,0.21380846325167038,0.0,0.7467105263157895,0.2532894736842105,0.0,0.91,0.09,0.0,0.7672727272727272,0.23272727272727273,0.0,1.0,0.0,0.0,0.7689110556940981,0.2310889443059019,0.0
14000US17031750500,0.63697219361483,0.3630278063851699,0.0,0.43887775551102204,0.561122244488978,0.0,0.7261055634807418,0.2738944365192582,0.0,0.0,1.0,0.0,0.3978494623655914,0.6021505376344086,0.0,1.0,0.0,0.0,0.6305031446540881,0.3694968553459119,0.0
14000US17031282700,0.18604651162790697,0.813953488372093,0.0,0.2347266881028939,0.7652733118971061,0.0,0.08239700374531835,0.9176029962546817,0.0,0.23049645390070922,0.7695035460992907,0.0,0.21367521367521367,0.7863247863247863,0.0,0.2553191489361702,0.7446808510638298,0.0,0.16666666666666666,0.8333333333333334,0.0
14000US17031282800,0.2202486678507993,0.7797513321492007,0.0,0.30344827586206896,0.696551724137931,0.0,0.0,1.0,0.0,0.1722488038277512,0.8277511961722488,0.0,0.20642201834862386,0.7935779816513762,0.0,0.28901734104046245,0.7109826589595376,0.0,0.18974358974358974,0.8102564102564103,0.0
14000US17031400300,0.01916376306620209,0.980836236933798,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,,,,0.01916376306620209,0.980836236933798,0.0
14000US17031400500,0.06841611996251172,0.9315838800374883,0.0,1.0,0.0,0.0,0.05333333333333334,0.9466666666666667,0.0,,,,,,,0.6071428571428571,0.39285714285714285,0.0,0.05389797882579403,0.9461020211742059,0.0
14000US17031400800,0.04092071611253197,0.959079283887468,0.0,0.0,1.0,0.0,0.0412725709372313,0.9587274290627688,0.0,0.0,1.0,0.0,,,,0.0,1.0,0.0,0.0411663807890223,0.9588336192109777,0.0
14000US17031410100,0.03084648493543759,0.9691535150645624,0.0,0.006147540983606557,0.9938524590163934,0.0,0.05449591280653951,0.9455040871934605,0.0,0.0,1.0,0.0,0.006787330316742082,0.9932126696832579,0.0,0.0,1.0,0.0,0.03287461773700306,0.9671253822629969,0.0
14000US17031410500,0.18028534370946822,0.8197146562905318,0.0,0.2,0.8,0.0,0.091164095371669,0.908835904628331,0.0,0.38223938223938225,0.6177606177606177,0.0,0.1941747572815534,0.8058252427184466,0.0,0.1686746987951807,0.8313253012048193,0.0,0.18094585332419466,0.8190541466758053,0.0
14000US17031410600,0.3601083032490975,0.6398916967509025,0.0,0.30393996247654786,0.6960600375234521,0.0,0.12195121951219512,0.8780487804878049,0.0,0.7013888888888888,0.2986111111111111,0.0,0.3220675944333996,0.6779324055666004,0.0,0.59375,0.40625,0.0,0.3295918367346939,0.6704081632653062,0.0
14000US17031460100,0.29713114754098363,0.7028688524590164,0.0,0.5784313725490197,0.4215686274509804,0.0,0.2749003984063745,0.7250996015936255,0.0,0.19834710743801653,0.8016528925619835,0.0,0.5348837209302325,0.46511627906976744,0.0,0.42592592592592593,0.5740740740740741,0.0,0.28110599078341014,0.7188940092165899,0.0
14000US17031450300,0.6105610561056105,0.38943894389438943,0.0,0.0,1.0,0.0,0.6445565969718817,0.3554434030281182,0.0,0.3069306930693069,0.693069306930693,0.0,0.0,1.0,0.0,,,,0.6105610561056105,0.38943894389438943,0.0
