GEOID_Data,less_high_school,high_school,college,bachelor_higher,white_less_high_school,white_high_school,white_college,white_bachelor_higher,black_less_high_school,black_high_school,black_college,black_bachelor_higher,other_less_high_school,other_high_school,other_college,other_bachelor_higher,nhisp_white_less_high_school,nhisp_white_high_school,nhisp_white_college,nhisp_white_bachelor_higher,hisp_less_high_school,hisp_high_school,hisp_college,hisp_bachelor_higher,nhisp_less_high_school,nhisp_high_school,nhisp_college,nhisp_bachelor_higher
14000US17031840400,0.1923527116660164,0.31057354662504877,0.19313304721030042,0.3039406944986344,0.1727349703640982,0.31837425910245554,0.2506350550381033,0.25825571549534293,,,,,0.20911722141823444,0.30390738060781475,0.14399421128798842,0.3429811866859624,0.2153846153846154,0.23956043956043957,0.23736263736263735,0.3076923076923077,0.12070657507360157,0.2806673209028459,0.26594700686947986,0.3326790971540726,0.23963730569948186,0.33031088082901555,0.14507772020725387,0.2849740932642487
14000US17031839200,0.09303507880020336,0.11692933401118455,0.30045754956786985,0.48957803762074226,0.28113879003558717,0.0,0.15658362989323843,0.5622775800711743,0.05896414342629482,0.14661354581673305,0.34741035856573704,0.4470119521912351,0.06960556844547564,0.10672853828306264,0.25754060324825984,0.5661252900232019,0.28113879003558717,0.0,0.15658362989323843,0.5622775800711743,0.0,0.35294117647058826,0.0,0.6470588235294118,0.09384615384615384,0.11487179487179487,0.3030769230769231,0.4882051282051282
14000US17031835500,0.19387755102040816,0.3344671201814059,0.34807256235827666,0.1235827664399093,0.06666666666666667,0.0,0.0,0.9333333333333333,0.2080536912751678,0.348993288590604,0.3651006711409396,0.07785234899328859,0.14130434782608695,0.3804347826086957,0.3804347826086957,0.09782608695652174,0.06818181818181818,0.0,0.0,0.9318181818181818,0.1368421052631579,0.3684210526315789,0.4842105263157895,0.010526315789473684,0.20076238881829733,0.3303684879288437,0.33163913595933925,0.1372299872935197
14000US17031190402,0.34190008663008953,0.2622004042737511,0.23794397920877852,0.15795552988738087,0.31223429381199813,0.25271610769957487,0.24610297590930563,0.1889466225791214,0.0,0.0,0.775,0.225,0.4004594180704441,0.28560490045941805,0.2082695252679939,0.10566615620214395,0.22296296296296297,0.24,0.2659259259259259,0.27111111111111114,0.44260651629072684,0.28721804511278193,0.20551378446115287,0.06466165413533835,0.2050408719346049,0.2282016348773842,0.28201634877384196,0.2847411444141689
14000US17031431301,0.09406858202038924,0.3716404077849861,0.40129749768303985,0.1329935125115848,0.08854166666666667,0.265625,0.390625,0.2552083333333333,0.09925293489861259,0.387940234791889,0.4012806830309498,0.11152614727854857,0.0,0.2608695652173913,0.42391304347826086,0.31521739130434784,0.08854166666666667,0.265625,0.390625,0.2552083333333333,0.0,0.75,0.25,0.0,0.09548447789275635,0.3659454374412041,0.40357478833490124,0.1349952963311383
14000US17031834000,0.12838170191834727,0.3246433841613379,0.38858829316281357,0.15838662075750123,0.0,1.0,0.0,0.0,0.13537344398340248,0.33143153526970953,0.36618257261410786,0.16701244813278007,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.12838170191834727,0.3246433841613379,0.38858829316281357,0.15838662075750123
14000US17031833900,0.28226363008971705,0.33195307108350586,0.24499654934437542,0.14078674948240166,0.34146341463414637,0.21341463414634146,0.2926829268292683,0.1524390243902439,0.0864600326264274,0.5399673735725938,0.233278955954323,0.1402936378466558,0.5465116279069767,0.1308139534883721,0.19767441860465115,0.125,0.0,0.0,0.5,0.5,0.4593548387096774,0.1935483870967742,0.24516129032258063,0.10193548387096774,0.07863501483679525,0.4910979228486647,0.24480712166172106,0.18545994065281898
14000US17031030604,0.06283092128485704,0.07518531591951995,0.21249558771620192,0.6494881750794211,0.0867992766726944,0.10427968655816756,0.16033755274261605,0.648583484026522,0.058823529411764705,0.012110726643598616,0.39100346020761245,0.5380622837370242,0.0,0.05536912751677853,0.18456375838926176,0.7600671140939598,0.06339468302658487,0.11179277436946149,0.1547375596455351,0.6700749829584185,0.1650485436893204,0.08414239482200647,0.17475728155339806,0.5760517799352751,0.050316957210776544,0.07408874801901744,0.21711568938193343,0.6584786053882726
14000US17031031502,0.12205567451820129,0.1948608137044968,0.21474457020495563,0.4683389415723463,0.12757201646090535,0.09112286890064668,0.15285126396237508,0.6284538506760728,0.12636363636363637,0.3527272727272727,0.3109090909090909,0.21,0.09188034188034189,0.20085470085470086,0.21367521367521367,0.4935897435897436,0.07825484764542937,0.08033240997229917,0.16759002770083103,0.6738227146814404,0.2555366269165247,0.18739352640545145,0.10562180579216354,0.4514480408858603,0.09284116331096197,0.19649515287099178,0.23862788963460105,0.4720357941834452
14000US17031081402,0.021331609566903685,0.038353803059685415,0.07972419737125619,0.8605903900021548,0.0,0.012553683515031383,0.09217046580773043,0.8952758506772381,0.3285024154589372,0.24154589371980675,0.11594202898550725,0.3140096618357488,0.02203269367448472,0.06396588486140725,0.047619047619047616,0.8663823738450604,0.0,0.013314646110721794,0.09110021023125438,0.8955851436580238,0.034739454094292806,0.11910669975186104,0.0967741935483871,0.749379652605459,0.02005663048607834,0.03067484662576687,0.07810287871637565,0.8711656441717791
14000US17031080201,0.005432937181663837,0.033616298811544994,0.08828522920203735,0.8726655348047538,0.006172839506172839,0.03819444444444445,0.09297839506172839,0.8626543209876543,0.0,0.0,0.0,1.0,0.0,0.0,0.061488673139158574,0.9385113268608414,0.006294256490952006,0.03894571203776554,0.09480723839496459,0.8599527930763179,0.0,0.0,0.0,1.0,0.005526770293609672,0.03419689119170984,0.08981001727115717,0.8704663212435233
14000US17031760802,0.09591115598182735,0.25037859666834933,0.3553760726905603,0.298334174659263,0.10187667560321716,0.23431635388739946,0.3753351206434316,0.28847184986595176,0.0,0.0,0.21052631578947367,0.7894736842105263,0.0,0.6082474226804123,0.0,0.3917525773195876,0.10118043844856661,0.24564362001124226,0.3546936481169196,0.2984822934232715,0.06097560975609756,0.3597560975609756,0.42073170731707316,0.15853658536585366,0.09906439185470556,0.24050632911392406,0.3494771601541002,0.3109521188772702
14000US17031140601,0.23306370070778565,0.2204246713852376,0.24115267947421637,0.30535894843276035,0.16422594142259414,0.18200836820083682,0.28765690376569036,0.36610878661087864,0.17307692307692307,0.38461538461538464,0.2948717948717949,0.14743589743589744,0.31986143187066973,0.23325635103926096,0.18013856812933027,0.26674364896073904,0.06938775510204082,0.21224489795918366,0.2789115646258503,0.43945578231292515,0.4613220815752461,0.21940928270042195,0.23769338959212377,0.08157524613220815,0.10497237569060773,0.22099447513812154,0.2430939226519337,0.430939226519337
14000US17031070102,0.007847533632286996,0.01233183856502242,0.07025411061285501,0.9095665171898356,0.006105538595726123,0.0039249890972525075,0.07588312254688181,0.9140863497601396,0.051470588235294115,0.09558823529411764,0.10294117647058823,0.75,0.0,0.044534412955465584,0.0,0.9554655870445344,0.0041417395306028535,0.0041417395306028535,0.07547169811320754,0.9162448228255867,0.01858736059479554,0.0,0.03717472118959108,0.9442379182156134,0.006647278770253427,0.013710012463647694,0.07395097631906938,0.9056917324470295
14000US17031210502,0.19896807481457596,0.3182844243792325,0.19316349564656562,0.2895840051596259,0.1595460614152203,0.21228304405874499,0.17222963951935916,0.4559412550066756,0.0,0.3826086956521739,0.4434782608695652,0.17391304347826086,0.2540322580645161,0.4200268817204301,0.19489247311827956,0.1310483870967742,0.08517034068136273,0.1533066132264529,0.18336673346693386,0.5781563126252505,0.3166458072590738,0.38923654568210264,0.18335419274092615,0.11076345431789737,0.07385229540918163,0.2428476380572189,0.20359281437125748,0.479707252162342
14000US17031040100,0.0788243152972612,0.13092852371409486,0.16666666666666666,0.6235804943219773,0.03493058665472459,0.10344827586206896,0.15584415584415584,0.7057769816390506,0.2888086642599278,0.1444043321299639,0.16967509025270758,0.3971119133574007,0.16115702479338842,0.25,0.21487603305785125,0.3739669421487603,0.03353057199211045,0.08579881656804733,0.15187376725838264,0.7287968441814595,0.1328125,0.291015625,0.150390625,0.42578125,0.06768734891216761,0.09790491539081386,0.17002417405318293,0.6643835616438356
14000US17031040300,0.0818926296633303,0.137852593266606,0.15241128298453138,0.6278434940855323,0.1335559265442404,0.14357262103505844,0.14774624373956594,0.5751252086811353,0.010471204188481676,0.05235602094240838,0.17277486910994763,0.7643979057591623,0.022249690976514216,0.14956736711990112,0.15451174289245984,0.6736711990111248,0.07927411652340019,0.14231136580706782,0.1356255969436485,0.6427889207258835,0.3469387755102041,0.21224489795918366,0.2571428571428571,0.1836734693877551,0.04864311315924219,0.12852022529441884,0.13927291346646187,0.6835637480798771
14000US17031611600,0.1292929292929293,0.5191919191919192,0.28484848484848485,0.06666666666666667,0.4025974025974026,0.5974025974025974,0.0,0.0,0.06561679790026247,0.484251968503937,0.3661417322834646,0.08398950131233596,0.21621621621621623,0.7162162162162162,0.04054054054054054,0.02702702702702703,0.0,1.0,0.0,0.0,0.3577981651376147,0.6284403669724771,0.013761467889908258,0.0,0.06476683937823834,0.4883419689119171,0.36139896373056996,0.08549222797927461
14000US17031340400,0.1890145395799677,0.25767366720516965,0.18093699515347333,0.37237479806138934,0.10197368421052631,0.29605263157894735,0.12171052631578948,0.48026315789473684,0.0,0.0,0.3939393939393939,0.6060606060606061,0.2253052164261931,0.2541620421753607,0.19311875693673697,0.3274139844617092,0.12109375,0.203125,0.14453125,0.53125,0.2125,0.575,0.0875,0.125,0.18739205526770294,0.23575129533678757,0.18739205526770294,0.38946459412780654
14000US17031430700,0.10615711252653928,0.2754777070063694,0.24203821656050956,0.37632696390658177,0.0625,0.1171875,0.03125,0.7890625,0.11098265895953757,0.29132947976878615,0.261271676300578,0.33641618497109826,0.0,0.0,0.0,1.0,0.03418803418803419,0.06837606837606838,0.03418803418803419,0.8632478632478633,0.36363636363636365,0.6363636363636364,0.0,0.0,0.10464495461825948,0.2733582487987186,0.24345969033635878,0.3785371062466631
14000US17031191000,0.31142857142857144,0.404,0.19314285714285714,0.09142857142857143,0.36079900124843944,0.36704119850187267,0.14107365792759052,0.13108614232209737,0.4868421052631579,0.3157894736842105,0.0,0.19736842105263158,0.2508591065292096,0.44558991981672397,0.25773195876288657,0.045819014891179836,0.16875,0.2625,0.18125,0.3875,0.3333333333333333,0.45114345114345117,0.17394317394317393,0.04158004158004158,0.20846905537459284,0.18241042345276873,0.28338762214983715,0.3257328990228013
14000US17031560400,0.36576576576576575,0.36936936936936937,0.1,0.16486486486486487,0.3644859813084112,0.3991989319092123,0.06942590120160214,0.16688918558077437,,,,,0.3684210526315789,0.3074792243767313,0.1634349030470914,0.16066481994459833,0.19658119658119658,0.5470085470085471,0.06837606837606838,0.18803418803418803,0.4406548431105048,0.29740791268758526,0.11732605729877217,0.1446111869031378,0.22015915119363394,0.5092838196286472,0.06631299734748011,0.20424403183023873
14000US17031710700,0.13625685199686766,0.36491777603758807,0.37431480031323416,0.1245105716523101,0.8235294117647058,0.0,0.0,0.17647058823529413,0.13064516129032258,0.3580645161290323,0.38467741935483873,0.12661290322580646,0.17543859649122806,0.7719298245614035,0.03508771929824561,0.017543859649122806,0.8235294117647058,0.0,0.0,0.17647058823529413,0.9090909090909091,0.0,0.09090909090909091,0.0,0.13291388124262682,0.36649626425481713,0.37554069996067635,0.12504915454187968
14000US17031550100,0.14170506912442396,0.40875576036866357,0.2746543778801843,0.1748847926267281,0.11258482418260334,0.5040098704503393,0.2313386798272671,0.15206662553979025,0.0,0.0,1.0,0.0,0.2808988764044944,0.15730337078651685,0.26292134831460673,0.298876404494382,0.10240384615384615,0.5365384615384615,0.20576923076923076,0.15528846153846154,0.1981271562345983,0.3242976835879744,0.2626909807787087,0.2148841793987186,0.09216789268714842,0.48290783210731286,0.28515794028559066,0.13976633491994808
14000US17031283200,0.03339882121807466,0.12180746561886051,0.24361493123772102,0.6011787819253438,0.022670025188916875,0.0327455919395466,0.12090680100755667,0.8236775818639799,0.01569506726457399,0.21973094170403587,0.43946188340807174,0.3251121076233184,0.10285714285714286,0.07428571428571429,0.022857142857142857,0.8,0.0,0.0377906976744186,0.11337209302325581,0.8488372093023255,0.1619047619047619,0.0,0.12380952380952381,0.7142857142857143,0.018619934282584884,0.13581599123767799,0.2573932092004381,0.588170865279299
14000US17031100500,0.07257659467604219,0.2074334505273732,0.25062782521346055,0.46936212958312407,0.07170484974709908,0.19518000595060994,0.26331448973519783,0.46980065456709313,0.0,1.0,0.0,0.0,0.07741935483870968,0.2725806451612903,0.18225806451612903,0.46774193548387094,0.0443535703051274,0.2025794274929223,0.2702107581000315,0.48285624410191885,0.24096385542168675,0.25060240963855424,0.1493975903614458,0.35903614457831323,0.05298570227081581,0.20241098962713766,0.2624053826745164,0.48219792542753015
14000US17031280900,0.01188707280832095,0.2288261515601783,0.2704309063893016,0.4888558692421991,0.0,0.0,0.34210526315789475,0.6578947368421053,0.01509433962264151,0.29056603773584905,0.2943396226415094,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.5833333333333334,0.4166666666666667,0.012326656394453005,0.23728813559322035,0.2588597842835131,0.4915254237288136
14000US17031301600,0.4555968608013218,0.3238331268071045,0.09045848822800495,0.13011152416356878,0.21134593993325917,0.5561735261401557,0.11457174638487208,0.11790878754171301,0.04081632653061224,0.08163265306122448,0.0,0.8775510204081632,0.6184657162253904,0.19008825526137135,0.07875084860828242,0.11269517990495587,0.0,0.325,0.2375,0.4375,0.4820490367775832,0.330122591943958,0.0796847635726795,0.10814360770577934,0.014598540145985401,0.21897810218978103,0.27007299270072993,0.49635036496350365
14000US17031490600,0.12408759124087591,0.17518248175182483,0.32025547445255476,0.38047445255474455,0.20168067226890757,0.008403361344537815,0.23529411764705882,0.5546218487394958,0.11463664278403275,0.195496417604913,0.330603889457523,0.3592630501535312,,,,,0.20168067226890757,0.008403361344537815,0.23529411764705882,0.5546218487394958,,,,,0.12408759124087591,0.17518248175182483,0.32025547445255476,0.38047445255474455
14000US17031490700,0.10645526613816535,0.3063420158550396,0.43941109852774635,0.1477916194790487,0.0,0.0,0.0,1.0,0.10779816513761468,0.31020642201834864,0.43520642201834864,0.14678899082568808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,0.10645526613816535,0.3063420158550396,0.43941109852774635,0.1477916194790487
14000US17031490800,0.1381315885132679,0.3253362413667757,0.32133769538349694,0.21519447473645947,0.0,0.4603174603174603,0.15873015873015872,0.38095238095238093,0.1430722891566265,0.3170180722891566,0.32906626506024095,0.21084337349397592,0.0,0.75,0.0,0.25,0.0,0.4603174603174603,0.15873015873015872,0.38095238095238093,0.0,0.0,0.0,1.0,0.1384335154826958,0.32604735883424407,0.322040072859745,0.2134790528233151
14000US17031491000,0.22834008097165992,0.20364372469635628,0.44817813765182185,0.11983805668016194,0.0,0.5,0.4642857142857143,0.03571428571428571,0.23333333333333334,0.20897435897435898,0.43162393162393164,0.12606837606837606,0.17647058823529413,0.0,0.8235294117647058,0.0,0.0,0.5,0.0,0.5,0.0,0.18571428571428572,0.8142857142857143,0.0,0.235,0.20416666666666666,0.4375,0.12333333333333334
14000US17031491100,0.11849295369571469,0.2634454989933851,0.3511647972389991,0.26689675007190106,0.29464285714285715,0.44642857142857145,0.1875,0.07142857142857142,0.11615078148942691,0.2592706098682194,0.3573398712840944,0.26723873735825926,0.0,0.19607843137254902,0.3333333333333333,0.47058823529411764,0.08860759493670886,0.6329113924050633,0.17721518987341772,0.10126582278481013,0.19117647058823528,0.14705882352941177,0.22058823529411764,0.4411764705882353,0.11553427117629453,0.26818317868901526,0.3564800957797067,0.25980245435498356
14000US17031530200,0.15086061424232197,0.2770840364495444,0.419507256159298,0.15254809314883563,0.0,0.0,1.0,0.0,0.1773809523809524,0.26825396825396824,0.3904761904761905,0.1638888888888889,0.0,0.35714285714285715,0.5467980295566502,0.0960591133004926,0.0,0.0,1.0,0.0,0.0,0.3058510638297872,0.5904255319148937,0.10372340425531915,0.17278701198299187,0.2729029764205644,0.39466563587166603,0.15964437572477774
14000US17031530300,0.08796801163213377,0.32642675390766995,0.3787713558705925,0.20683387858960378,0.0,0.0,0.0,1.0,0.09118311981914091,0.3078372268274303,0.39261492087415223,0.20836473247927656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.08796801163213377,0.32642675390766995,0.3787713558705925,0.20683387858960378
14000US17031530400,0.09043348281016443,0.3146487294469357,0.4857997010463378,0.10911808669656203,0.0,0.0,0.8301886792452831,0.16981132075471697,0.09765940274414851,0.3139628732849072,0.4778046811945117,0.11057304277643261,0.0,0.6956521739130435,0.30434782608695654,0.0,0.0,0.0,0.8301886792452831,0.16981132075471697,0.0,1.0,0.0,0.0,0.09264931087289434,0.29785604900459417,0.49770290964777947,0.11179173047473201
14000US17031530600,0.05765654060756355,0.2926224426534408,0.44575325480471173,0.20396776193428395,0.0,0.0,1.0,0.0,0.05965362411802438,0.3027581783194355,0.42655548428479795,0.21103271327774215,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05827067669172932,0.2957393483709273,0.4398496240601504,0.20614035087719298
14000US17031560100,0.23023715415019763,0.4505928853754941,0.191699604743083,0.1274703557312253,0.26732673267326734,0.5222772277227723,0.1485148514851485,0.06188118811881188,0.19844357976653695,0.44357976653696496,0.2529182879377432,0.10505836575875487,0.21082621082621084,0.3732193732193732,0.19658119658119658,0.21937321937321938,0.36585365853658536,0.45528455284552843,0.12195121951219512,0.056910569105691054,0.23992673992673993,0.47619047619047616,0.14652014652014653,0.13736263736263737,0.21888412017167383,0.4206008583690987,0.2446351931330472,0.11587982832618025
14000US17031670200,0.19425675675675674,0.4797297297297297,0.2652027027027027,0.060810810810810814,,,,,0.20034843205574912,0.49477351916376305,0.259581881533101,0.04529616724738676,0.0,0.0,0.4444444444444444,0.5555555555555556,,,,,0.0,0.0,1.0,0.0,0.1969178082191781,0.4863013698630137,0.2551369863013699,0.06164383561643835
14000US17031670300,0.14421052631578948,0.4431578947368421,0.27263157894736845,0.14,0.4444444444444444,0.08888888888888889,0.4666666666666667,0.0,0.06298200514138817,0.487146529562982,0.27892030848329047,0.17095115681233933,0.5853658536585366,0.4146341463414634,0.0,0.0,0.05660377358490566,0.1509433962264151,0.7924528301886793,0.0,0.8072289156626506,0.1927710843373494,0.0,0.0,0.08073817762399077,0.4671280276816609,0.29873125720876587,0.15340253748558247
14000US17031670400,0.2545454545454545,0.4209090909090909,0.25181818181818183,0.07272727272727272,1.0,0.0,0.0,0.0,0.22345803842264914,0.4155712841253792,0.2800808897876643,0.08088978766430738,0.21212121212121213,0.7878787878787878,0.0,0.0,,,,,0.5315315315315315,0.46846846846846846,0.0,0.0,0.22345803842264914,0.4155712841253792,0.2800808897876643,0.08088978766430738
14000US17031661100,0.2512464773466291,0.2809451549967483,0.34597875569044007,0.12182961196618253,0.416195856873823,0.2391713747645951,0.2721280602636535,0.07250470809792843,0.09709338280766852,0.22016079158936303,0.45640074211502785,0.22634508348794063,0.28955532574974147,0.35470527404343327,0.2942088934850052,0.06153050672182006,0.12099644128113879,0.13523131672597866,0.4697508896797153,0.27402135231316727,0.4055354993983153,0.3582029683112716,0.22182109907741676,0.01444043321299639,0.06981132075471698,0.19009433962264152,0.49198113207547167,0.2481132075471698
14000US17031670100,0.35175879396984927,0.3065326633165829,0.21733668341708542,0.12437185929648241,0.3870967741935484,0.5376344086021505,0.0,0.07526881720430108,0.24077328646748683,0.29349736379613356,0.30404217926186294,0.1616871704745167,0.7985074626865671,0.20149253731343283,0.0,0.0,0.5957446808510638,0.2553191489361702,0.0,0.14893617021276595,0.6388888888888888,0.3611111111111111,0.0,0.0,0.26785714285714285,0.2905844155844156,0.28084415584415584,0.16071428571428573
14000US17031670600,0.22617354196301565,0.4167852062588905,0.2901849217638691,0.06685633001422475,0.35714285714285715,0.5714285714285714,0.03571428571428571,0.03571428571428571,0.17993079584775087,0.39273356401384085,0.3494809688581315,0.07785467128027682,0.5072463768115942,0.4927536231884058,0.0,0.0,0.0,0.0,0.5,0.5,0.4166666666666667,0.5833333333333334,0.0,0.0,0.18213660245183888,0.37828371278458844,0.3572679509632224,0.08231173380035026
14000US17031670700,0.2615606936416185,0.4277456647398844,0.26445086705202314,0.046242774566473986,0.7,0.3,0.0,0.0,0.168,0.448,0.342,0.042,0.4166666666666667,0.4090909090909091,0.09090909090909091,0.08333333333333333,,,,,0.5052083333333334,0.375,0.0625,0.057291666666666664,0.168,0.448,0.342,0.042
14000US17031670800,0.24916201117318434,0.44692737430167595,0.18994413407821228,0.11396648044692738,,,,,0.24153498871331827,0.45146726862302483,0.19187358916478556,0.11512415349887133,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.24153498871331827,0.45146726862302483,0.19187358916478556,0.11512415349887133
14000US17031670900,0.06812933025404157,0.5831408775981525,0.14665127020785218,0.20207852193995382,0.0,0.7142857142857143,0.2857142857142857,0.0,0.07898259705488621,0.5890227576974565,0.13520749665327977,0.19678714859437751,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.07365792759051186,0.581772784019975,0.12609238451935081,0.2184769038701623
14000US17031260900,0.09655172413793103,0.4735632183908046,0.32873563218390806,0.10114942528735632,0.08860759493670886,0.4810126582278481,0.3291139240506329,0.10126582278481013,0.10013003901170352,0.4720416124837451,0.3237971391417425,0.10403120936280884,0.0,0.5,0.5,0.0,0.04285714285714286,0.4714285714285714,0.37142857142857144,0.11428571428571428,0.11428571428571428,0.5714285714285714,0.3142857142857143,0.0,0.09580838323353294,0.4694610778443114,0.32934131736526945,0.10538922155688622
14000US17031261000,0.10121212121212121,0.37454545454545457,0.46060606060606063,0.06363636363636363,0.6,0.4,0.0,0.0,0.08043065231158962,0.3812539582013933,0.47181760607979734,0.06649778340721976,0.5161290322580645,0.0,0.4838709677419355,0.0,,,,,0.7142857142857143,0.2857142857142857,0.0,0.0,0.07967377666248432,0.37766624843161856,0.4767879548306148,0.06587202007528231
14000US17031281900,0.012938308644290268,0.043502718919932494,0.05250328145509094,0.8910556909806863,0.003952569169960474,0.04907773386034255,0.08596837944664032,0.8610013175230566,0.0,0.10112359550561797,0.0,0.898876404494382,0.026899480887210947,0.03067484662576687,0.008966493629070316,0.9334591788579518,0.0041841004184100415,0.051952580195258016,0.09100418410041841,0.8528591352859135,0.0,0.0,0.06070287539936102,0.939297124600639,0.013745019920318725,0.046215139442231074,0.05199203187250996,0.8880478087649403
14000US17031310200,0.09155937052932761,0.10085836909871244,0.25178826895565093,0.555793991416309,0.03366583541147132,0.08728179551122195,0.27057356608478805,0.6084788029925187,0.0,0.0,0.0,1.0,0.19498069498069498,0.13706563706563707,0.2606177606177606,0.40733590733590735,0.003745318352059925,0.035580524344569285,0.27153558052434457,0.6891385767790262,0.23732251521298176,0.2231237322515213,0.2231237322515213,0.31643002028397565,0.012154696132596685,0.03425414364640884,0.2674033149171271,0.6861878453038674
14000US17031310300,0.27764127764127766,0.06060606060606061,0.27354627354627353,0.3882063882063882,0.06302521008403361,0.0,0.25630252100840334,0.680672268907563,0.0,0.0,0.4444444444444444,0.5555555555555556,0.447178002894356,0.10709117221418235,0.27206946454413894,0.1736613603473227,0.0,0.0,0.0695364238410596,0.9304635761589404,0.4267352185089974,0.09511568123393316,0.34575835475578404,0.13239074550128535,0.01580135440180587,0.0,0.14672686230248308,0.837471783295711
14000US17031310400,0.1280558789289872,0.17927823050058206,0.20838183934807916,0.4842840512223516,0.0,0.08637873754152824,0.22259136212624583,0.6910299003322259,,,,,0.1971326164874552,0.22939068100358423,0.2007168458781362,0.3727598566308244,0.0,0.08016877637130802,0.16033755274261605,0.759493670886076,0.22727272727272727,0.2396694214876033,0.22727272727272727,0.30578512396694213,0.0,0.10133333333333333,0.184,0.7146666666666667
14000US17031310500,0.3037974683544304,0.2820976491862568,0.24050632911392406,0.1735985533453888,0.3157894736842105,0.08223684210526316,0.24013157894736842,0.3618421052631579,,,,,0.29925187032418954,0.35785536159601,0.24064837905236908,0.10224438902743142,0.0,0.0,0.2692307692307692,0.7307692307692307,0.338368580060423,0.31419939577039274,0.23967774420946628,0.10775427995971802,0.0,0.0,0.24778761061946902,0.7522123893805309
14000US17031491200,0.10714285714285714,0.3708791208791209,0.38186813186813184,0.1401098901098901,0.11235955056179775,0.4943820224719101,0.0,0.39325842696629215,0.10237388724035608,0.36795252225519287,0.4043026706231454,0.12537091988130564,0.42105263157894735,0.0,0.5789473684210527,0.0,0.13513513513513514,0.3918918918918919,0.0,0.47297297297297297,0.0,0.48936170212765956,0.5106382978723404,0.0,0.11071682044002838,0.36692689850958127,0.37757274662881474,0.1447835344215756
14000US17031491300,0.16700889801505817,0.35728952772073924,0.3052703627652293,0.1704312114989733,0.0,1.0,0.0,0.0,0.16308119361554477,0.3546148507980569,0.30950728660652327,0.17279666897987508,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.16274238227146814,0.3559556786703601,0.30886426592797783,0.1724376731301939
14000US17031491400,0.16675271037687145,0.26897263810015487,0.3949406298399587,0.16933402168301498,0.07317073170731707,0.8292682926829268,0.0975609756097561,0.0,0.15855658829961727,0.26626571897211593,0.41607435757244393,0.15910333515582287,0.44776119402985076,0.0,0.0,0.5522388059701493,0.07317073170731707,0.8292682926829268,0.0975609756097561,0.0,1.0,0.0,0.0,0.0,0.16024973985431842,0.27107180020811655,0.3980228928199792,0.17065556711758584
14000US17031500100,0.06904315196998125,0.20150093808630393,0.41913696060037525,0.3103189493433396,0.0,0.23255813953488372,0.27906976744186046,0.4883720930232558,0.07017543859649122,0.20099160945842867,0.42143401983218914,0.30739893211289093,,,,,0.0,0.30303030303030304,0.36363636363636365,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0699885888170407,0.199695701787752,0.4248763788512743,0.3054393305439331
14000US17031500200,0.127831715210356,0.38996763754045305,0.3802588996763754,0.10194174757281553,0.0,0.75,0.0,0.25,0.12033898305084746,0.39322033898305087,0.3847457627118644,0.1016949152542373,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.25,,,,,0.127831715210356,0.38996763754045305,0.3802588996763754,0.10194174757281553
14000US17031500300,0.1701972242512783,0.19941563184806427,0.24397370343316288,0.38641344046749454,0.14424410540915394,0.21359223300970873,0.20665742024965325,0.435506241331484,0.06986899563318777,0.15502183406113537,0.3864628820960699,0.388646288209607,0.5105263157894737,0.25263157894736843,0.042105263157894736,0.19473684210526315,0.07537688442211055,0.21608040201005024,0.22445561139028475,0.48408710217755446,0.624,0.136,0.124,0.116,0.06881143878462913,0.21358355674709562,0.2707774798927614,0.44682752457551383
14000US17031560200,0.16126042632066728,0.4281742354031511,0.24096385542168675,0.1696014828544949,0.0703125,0.6796875,0.0546875,0.1953125,0.17647058823529413,0.45554035567715456,0.2161422708618331,0.1518467852257182,0.16363636363636364,0.19090909090909092,0.4318181818181818,0.21363636363636362,0.0,0.21875,0.0,0.78125,0.13011152416356878,0.4312267657992565,0.30111524163568776,0.137546468401487,0.17160493827160495,0.4271604938271605,0.22098765432098766,0.18024691358024691
14000US17031560300,0.2943127962085308,0.3165876777251185,0.22464454976303316,0.16445497630331754,0.22158273381294963,0.3553956834532374,0.22661870503597123,0.19640287769784173,0.3448275862068966,0.0,0.3620689655172414,0.29310344827586204,0.4425981873111782,0.2628398791540785,0.2084592145015106,0.08610271903323263,0.20229007633587787,0.4440203562340967,0.23791348600508905,0.11577608142493638,0.335725677830941,0.2543859649122807,0.22009569377990432,0.189792663476874,0.2336448598130841,0.4077102803738318,0.23130841121495327,0.12733644859813084
